Title,Date
"Quicksand – Im Traum kannst du nicht lügen: Die Zeugen","30.09.19"
"Quicksand – Im Traum kannst du nicht lügen: Der Prozess","30.09.19"
"Quicksand – Im Traum kannst du nicht lügen: Die Re­kon­s­t­ruk­ti­on","30.09.19"
"Quicksand – Im Traum kannst du nicht lügen: Die Beerdigung","29.09.19"
"Quicksand – Im Traum kannst du nicht lügen: In Haft","29.09.19"
"Quicksand – Im Traum kannst du nicht lügen: Maja","29.09.19"
"Another Life: Staffel 1: Hallo","29.09.19"
"Another Life: Staffel 1: Herz und Seele","29.09.19"
"Another Life: Staffel 1: Wie das Licht verloren geht","29.09.19"
"Another Life: Staffel 1: Den Traum leben","29.09.19"
"Another Life: Staffel 1: Ich glaube, wir sind jetzt allein","28.09.19"
"Another Life: Staffel 1: Ein eigener Wille","28.09.19"
"Another Life: Staffel 1: Schuldgefühle","28.09.19"
"Another Life: Staffel 1: Nervenzusammenbruch","28.09.19"
"Another Life: Staffel 1: Durchs Tal der Schatten","28.09.19"
"Another Life: Staffel 1: Durch die Galaxis","28.09.19"
"3096 Tage","27.09.19"
"Zoo: Staffel 1: Das Alphatier","27.09.19"
"Zoo: Staffel 1: Fledermäuse über Fukushima","27.09.19"
"Zoo: Staffel 1: Der trotzige Blick","26.09.19"
"The I-Land: Miniserie: Im dunklen Hintergrund","25.09.19"
"The I-Land: Miniserie: Selbst der große Erdball","24.09.19"
"The I-Land: Miniserie: Die wolkenhohen Türme","24.09.19"
"The I-Land: Miniserie: Herrliche Geschöpfe","24.09.19"
"The I-Land: Miniserie: Dies leere Schaugepräng’","23.09.19"
"The I-Land: Miniserie: Die prächtigen Paläste","23.09.19"
"The I-Land: Miniserie: Schöne neue Welt","23.09.19"
"The Hockey Girls: Emma","23.09.19"
"Im Zweifel für die Liebe","22.09.19"
"Soy Luna: Folge 80","22.09.19"
"Soy Luna: Folge 79","22.09.19"
"Soy Luna: Folge 78","22.09.19"
"Soy Luna: Folge 77","22.09.19"
"Soy Luna: Folge 76","22.09.19"
"Soy Luna: Folge 75","22.09.19"
"Soy Luna: Folge 74","22.09.19"
"Soy Luna: Folge 73","21.09.19"
"Soy Luna: Folge 72","21.09.19"
"Soy Luna: Folge 71","18.09.19"
"Soy Luna: Folge 70","18.09.19"
"Soy Luna: Folge 69","17.09.19"
"Soy Luna: Folge 68","17.09.19"
"Soy Luna: Folge 67","17.09.19"
"Soy Luna: Folge 66","17.09.19"
"Zwei an einem Tag","13.09.19"
"Süchtig nach Sex","13.09.19"
"Wie Jodi über sich hinauswuchs","13.09.19"
"Batman v Superman: Dawn of Justice","11.09.19"
" ","11.09.19"
"Stripes – Ein Zebra im Rennstall","07.09.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Das Foto","07.09.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Raven","07.09.19"
"Ein Sommer in der Provence","07.09.19"
"Better Than Us: Folge 16","06.09.19"
"Better Than Us: Folge 15","06.09.19"
"Better Than Us: Folge 14","06.09.19"
"Better Than Us: Folge 13","06.09.19"
"Better Than Us: Folge 12","05.09.19"
"Better Than Us: Folge 11","05.09.19"
"Better Than Us: Folge 10","04.09.19"
"Better Than Us: Folge 9","04.09.19"
"Better Than Us: Folge 8","04.09.19"
"Better Than Us: Folge 7","03.09.19"
"Better Than Us: Folge 6","03.09.19"
"Better Than Us: Folge 5","03.09.19"
"Better Than Us: Folge 4","03.09.19"
"Better Than Us: Folge 3","03.09.19"
"Better Than Us: Folge 2","01.09.19"
"Der dunkle Kristall: Ära des Widerstands: Ende oder Anfang. Alles das gleiche.","31.08.19"
"Better Than Us: Folge 1","31.08.19"
"Falling Inn Love","31.08.19"
"Soy Luna: Folge 65","27.08.19"
"Wedding Date","27.08.19"
"Soy Luna: Folge 64","25.08.19"
"Soy Luna: Folge 63","25.08.19"
"Soy Luna: Folge 62","25.08.19"
"Soy Luna: Folge 61","25.08.19"
"Soy Luna: Folge 60","25.08.19"
"Soy Luna: Folge 59","24.08.19"
"Soy Luna: Folge 58","24.08.19"
"Soy Luna: Folge 57","23.08.19"
"Soy Luna: Folge 56","21.08.19"
"Soy Luna: Folge 55","19.08.19"
"Soy Luna: Folge 54","19.08.19"
"Soy Luna: Folge 53","18.08.19"
"Thor: Tag der Entscheidung","18.08.19"
"I Am Legend","18.08.19"
"Soy Luna: Folge 52","17.08.19"
"Soy Luna: Folge 51","17.08.19"
"Soy Luna: Folge 50","17.08.19"
"Soy Luna: Folge 49","15.08.19"
"Soy Luna: Folge 48","15.08.19"
"Soy Luna: Folge 47","12.08.19"
"Soy Luna: Folge 46","12.08.19"
"Soy Luna: Folge 45","12.08.19"
"Maze Runner – Die Auserwählten in der Brandwüste","09.08.19"
"Dirty Dancing","08.08.19"
"Secret Obsession","08.08.19"
"Sex and the City 2","07.08.19"
"Soy Luna: Folge 44","05.08.19"
"Soy Luna: Folge 43","05.08.19"
"Soy Luna: Folge 42","04.08.19"
"Soy Luna: Folge 41","04.08.19"
"Soy Luna: Folge 40","04.08.19"
"Soy Luna: Folge 39","04.08.19"
"Soy Luna: Folge 38","04.08.19"
"Soy Luna: Folge 37","04.08.19"
"Soy Luna: Folge 36","04.08.19"
"Soy Luna: Folge 35","03.08.19"
"Soy Luna: Folge 34","03.08.19"
"Soy Luna: Folge 33","03.08.19"
"Soy Luna: Folge 32","03.08.19"
"Soy Luna: Folge 31","03.08.19"
"Soy Luna: Folge 30","03.08.19"
"Soy Luna: Folge 29","03.08.19"
"Soy Luna: Folge 28","02.08.19"
"Soy Luna: Folge 27","02.08.19"
"Soy Luna: Folge 26","02.08.19"
"Soy Luna: Folge 25","02.08.19"
"Soy Luna: Folge 24","28.07.19"
"Soy Luna: Folge 23","28.07.19"
"Girls With Balls","27.07.19"
"Soy Luna: Folge 22","27.07.19"
"Soy Luna: Folge 21","27.07.19"
"Soy Luna: Folge 20","27.07.19"
"Soy Luna: Folge 19","27.07.19"
"Soy Luna: Folge 18","27.07.19"
"Soy Luna: Folge 17","27.07.19"
"Soy Luna: Folge 16","27.07.19"
"Soy Luna: Folge 15","27.07.19"
"Soy Luna: Folge 14","26.07.19"
"Soy Luna: Folge 13","26.07.19"
"Soy Luna: Folge 12","26.07.19"
"Soy Luna: Folge 11","26.07.19"
"Soy Luna: Folge 10","26.07.19"
"Soy Luna: Folge 9","26.07.19"
"Soy Luna: Folge 8","26.07.19"
"Soy Luna: Folge 7","26.07.19"
"Soy Luna: Folge 6","26.07.19"
"Soy Luna: Folge 5","26.07.19"
"Soy Luna: Folge 4","25.07.19"
"Soy Luna: Folge 3","25.07.19"
"Soy Luna: Folge 2","25.07.19"
"Soy Luna: Folge 1","25.07.19"
"GO! Sei du selbst: Staffel 2: Folge 7","24.07.19"
"GO! Sei du selbst: Staffel 2: Folge 15","24.07.19"
"GO! Sei du selbst: Staffel 2: Folge 14","24.07.19"
"GO! Sei du selbst: Staffel 2: Folge 13","24.07.19"
"GO! Sei du selbst: Staffel 2: Folge 12","24.07.19"
"GO! Sei du selbst: Staffel 2: Folge 11","24.07.19"
"GO! Sei du selbst: Staffel 2: Folge 10","23.07.19"
"GO! Sei du selbst: Staffel 2: Folge 9","23.07.19"
"GO! Sei du selbst: Staffel 2: Folge 8","23.07.19"
"GO! Sei du selbst: Staffel 2: Folge 6","23.07.19"
"GO! Sei du selbst: Staffel 2: Folge 5","23.07.19"
"GO! Sei du selbst: Staffel 2: Folge 4","23.07.19"
"GO! Sei du selbst: Staffel 2: Folge 3","23.07.19"
"GO! Sei du selbst: Staffel 2: Folge 2","23.07.19"
"GO! Sei du selbst: Staffel 2: Folge 1","23.07.19"
"GO! Sei du selbst: Staffel 1: Folge 15","23.07.19"
"GO! Sei du selbst: Staffel 1: Folge 14","23.07.19"
"GO! Sei du selbst: Staffel 1: Folge 13","23.07.19"
"GO! Sei du selbst: Staffel 1: Folge 12","23.07.19"
"GO! Sei du selbst: Staffel 1: Folge 11","23.07.19"
"GO! Sei du selbst: Staffel 1: Folge 10","23.07.19"
"GO! Sei du selbst: Staffel 1: Folge 9","22.07.19"
"GO! Sei du selbst: Staffel 1: Folge 8","22.07.19"
"GO! Sei du selbst: Staffel 1: Folge 7","22.07.19"
"GO! Sei du selbst: Staffel 1: Folge 6","22.07.19"
"GO! Sei du selbst: Staffel 1: Folge 5","22.07.19"
"GO! Sei du selbst: Staffel 1: Folge 4","22.07.19"
"GO! Sei du selbst: Staffel 1: Folge 3","22.07.19"
"GO! Sei du selbst: Staffel 1: Folge 2","22.07.19"
"GO! Sei du selbst: Staffel 1: Folge 1","22.07.19"
"All Inclusive","22.07.19"
"Geheimnis der Arktis","22.07.19"
"Legion","22.07.19"
"Sex and the City","17.07.19"
"Das darf man nur als Erwachsener","15.07.19"
"Countdown der Liebe","15.07.19"
"Liebe auf der Piste","15.07.19"
"Kidnapping Stella","15.07.19"
"Sierra Burgess Is a Loser","14.07.19"
"Stranger Things: Stranger Things 3: Kapitel acht: Die Schlacht von Starcourt","14.07.19"
"Stranger Things: Stranger Things 3: Kapitel sieben: Der Biss","14.07.19"
"Stranger Things: Stranger Things 3: Kapitel sechs: E Pluribus Unum","14.07.19"
"Stranger Things: Stranger Things 3: Kapitel fünf: Die Armee","14.07.19"
"Stranger Things: Stranger Things 3: Kapitel vier: Der Sauna-Test","14.07.19"
"Stranger Things: Stranger Things 3: Kapitel drei: Die verschwundene Rettungsschwimmerin","14.07.19"
"Stranger Things: Stranger Things 3: Kapitel zwei: Ratten","14.07.19"
"Stranger Things: Stranger Things 3: Kapitel eins: Suzie, hörst du mich?","14.07.19"
"Stranger Things: Stranger Things 2: Kapitel neun: Das Tor","14.07.19"
"Stranger Things: Stranger Things 2: Kapitel acht: Der Gedankenschinder","14.07.19"
"Stranger Things: Stranger Things 2: Kapitel sieben: Die verlorene Schwester","14.07.19"
"Stranger Things: Stranger Things 2: Kapitel sechs: Der Spion","14.07.19"
"Stranger Things: Stranger Things 2: Kapitel fünf: Dig Dug","14.07.19"
"Stranger Things: Stranger Things 2: Kapitel vier: Will, der Weise","14.07.19"
"Stranger Things: Stranger Things 2: Kapitel drei: Die Kaulquappe","13.07.19"
"Stranger Things: Stranger Things 2: Kapitel zwei: Süßes oder Saures, Freak","13.07.19"
"Stranger Things: Stranger Things 2: Kapitel eins: MAD MAX","13.07.19"
"Stranger Things: Kapitel acht: Die andere Seite","12.07.19"
"Stranger Things: Kapitel sieben: Die Badewanne","12.07.19"
"Stranger Things: Kapitel sechs: Das Monster","12.07.19"
"Stranger Things: Kapitel fünf: Der Floh und der Akrobat","12.07.19"
"Stranger Things: Kapitel vier: Die Leiche","12.07.19"
"Stranger Things: Kapitel drei: Grausame Nacht","11.07.19"
"Stranger Things: Kapitel zwei: Die Verrückte auf der Maple Street","11.07.19"
"Stranger Things: Kapitel eins: Das Verschwinden des Will Byers","11.07.19"
"SPF-18","10.07.19"
"Footloose","08.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: SOS","07.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Siegesparade","07.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Princess","06.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Prüfungen","06.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Pony-Safari","06.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Das Fohlen kommt","06.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Die Teeparty","06.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Ariel","06.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Gejagt","06.07.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 3: Wildpferde","06.07.19"
"Kokowääh 2  ","06.07.19"
"Wie durch ein Wunder","05.07.19"
"Oh, Ramona!","04.07.19"
"Dead to Me: Staffel 1: Es ist meine Schuld","03.07.19"
"Trotz allem","03.07.19"
"Der weiße Hai 3","29.06.19"
"Einfach zu haben","29.06.19"
"Shaft","29.06.19"
"Battle","28.06.19"
"Spieglein Spieglein","26.06.19"
"Murder Mystery","26.06.19"
"Der Weiße Hai","26.06.19"
"Wildes Deutschland: Vorpommerns Küste","15.06.19"
"Mogli: Legende des Dschungels","15.06.19"
"Iron Man 3","15.06.19"
"Iron Man 2","15.06.19"
"Iron Man","15.06.19"
"Tron: Legacy","14.06.19"
"High Seas: Staffel 1: Kain","30.05.19"
"High Seas: Staffel 1: Drei Stunden","30.05.19"
"High Seas: Staffel 1: Opfer","30.05.19"
"High Seas: Staffel 1: Der Sturm","30.05.19"
"High Seas: Staffel 1: Kursänderung","30.05.19"
"High Seas: Staffel 1: Sofía","30.05.19"
"High Seas: Staffel 1: Die Ringe","30.05.19"
"High Seas: Staffel 1: Der Albatros","30.05.19"
"Snow White and the Huntsman","30.05.19"
"Natural Selection","30.05.19"
"Die Bestimmung – Allegiant","29.05.19"
"Die Bestimmung – Divergent","29.05.19"
"Die Bestimmung – Insurgent","29.05.19"
"Plötzlich Prinzessin","27.05.19"
"Rim of the World","27.05.19"
"Madagascar","27.05.19"
"See You Yesterday","22.05.19"
"Wine Country","21.05.19"
"Malibu Rescue","21.05.19"
"Supergirl: Staffel 3: Der Brunnen der Lillith","19.05.19"
"Supergirl: Staffel 3: Die Töchter von Juru","19.05.19"
"Supergirl: Staffel 3: Rückkehr nach Argo","19.05.19"
"Supergirl: Staffel 3: Die dunkle Seite des Mondes","19.05.19"
"Supergirl: Staffel 3: Der Stein von Yuda Kal","19.05.19"
"Supergirl: Staffel 3: Zuflucht","19.05.19"
"Supergirl: Staffel 3: Totale Sonnenfinsternis","19.05.19"
"Supergirl: Staffel 3: Pestilence","19.05.19"
"Supergirl: Staffel 3: Gedankenkontrolle","19.05.19"
"Supergirl: Staffel 3: Todesgrüße aus dem Jenseits","18.05.19"
"Supergirl: Staffel 3: Das zweite Ich","18.05.19"
"Supergirl: Staffel 3: Rachegedanken","18.05.19"
"Supergirl: Staffel 3: Fort Rozz","17.05.19"
"Supergirl: Staffel 3: Die Legion der Superhelden","17.05.19"
"Supergirl: Staffel 3: Das Zeichen der Bestie","17.05.19"
"Supergirl: Staffel 3: Krise auf Erde X","16.05.19"
"Supergirl: Staffel 3: Weltenkiller","16.05.19"
"Supergirl: Staffel 3: Es war einmal in Midvale","15.05.19"
"Supergirl: Staffel 3: Kobra-Effekt","15.05.19"
"Supergirl: Staffel 3: Raos Kinder","15.05.19"
"Supergirl: Staffel 3: H’ronmeers Prüfung","15.05.19"
"Supergirl: Staffel 3: Psychoterror","12.05.19"
"Supergirl: Staffel 3: Die Stählerne","12.05.19"
"Supergirl: Staffel 2: Kampf um die Erde","12.05.19"
"Supergirl: Staffel 2: Widerstand","12.05.19"
"Supergirl: Staffel 2: Die Stadt der verlorenen Kinder","12.05.19"
"Supergirl: Staffel 2: Wo ist Alex?","12.05.19"
"Wonder Woman","10.05.19"
"Supergirl: Staffel 2: Starreporterin","10.05.19"
"Supergirl: Staffel 2: Kopfgeld","09.05.19"
"Supergirl: Staffel 2: Belogen und betrogen","08.05.19"
"Supergirl: Staffel 2: Verbannung","08.05.19"
"Supergirl: Staffel 2: Freund oder Feind","08.05.19"
"Supergirl: Staffel 2: Mr. & Mrs. Mxyzptlk","08.05.19"
"Supergirl: Staffel 2: Die Luthors","07.05.19"
"Supergirl: Staffel 2: Die Mars-Chroniken","06.05.19"
"Supergirl: Staffel 2: Helden wie diese","06.05.19"
"Supergirl: Staffel 2: Flucht vom Sklaven-Mond","06.05.19"
"Supergirl: Staffel 2: Projekt Medusa","05.05.19"
"Supergirl: Staffel 2: Supergirl vs. Cyborg Superman","05.05.19"
"Supergirl: Staffel 2: Lebensenergie","05.05.19"
"Supergirl: Staffel 2: Nicht von dieser Welt","05.05.19"
"Supergirl: Staffel 2: Alien Fight Club","05.05.19"
"Supergirl: Staffel 2: Willkommen auf der Erde","05.05.19"
"Supergirl: Staffel 2: Metallo","05.05.19"
"Supergirl: Staffel 2: Die Abenteuer von Supergirl","05.05.19"
"Mein Freund, der Wasserdrache","05.05.19"
"Vergessene Welt – Jurassic Park","05.05.19"
"Jurassic Park III","05.05.19"
"Dead to Me: Staffel 1: Vielleicht bin ich verrückt","05.05.19"
"Dead to Me: Staffel 1: Pilotfolge","05.05.19"
"Riverdale: Staffel 3: Kapitel einundfünfzig: „Big Fun“","04.05.19"
"Riverdale: Staffel 3: Kapitel fünfzig: „American Dreams“","04.05.19"
"Riverdale: Staffel 3: Kapitel neunundvierzig: „Twin Peaks“","04.05.19"
"Riverdale: Staffel 3: Kapitel achtundvierzig: „Requiem für einen Weltergewichtler“","04.05.19"
"Riverdale: Staffel 3: Kapitel siebenundvierzig: „Bizarrodale“","03.05.19"
"Riverdale: Staffel 3: Kapitel sechsundvierzig: „Die blutrote Dahlie“","03.05.19"
"Riverdale: Staffel 3: Kapitel fünfundvierzig: „Der Fremde“","03.05.19"
"Riverdale: Staffel 3: Kapitel vierundvierzig: „Geschlossene Gesellschaft“","03.05.19"
"Riverdale: Staffel 3: Kapitel dreiundvierzig: „Outbreak – Lautlose Killer“","02.05.19"
"Riverdale: Staffel 3: Kapitel zweiundvierzig: „Der Mann in Schwarz“","02.05.19"
"Riverdale: Staffel 3: Kapitel einundvierzig: „Blutmond – Roter Drache“","02.05.19"
"Riverdale: Staffel 3: Kapitel vierzig: „Gesprengte Ketten“","02.05.19"
"Riverdale: Staffel 3: Kapitel neununddreißig: „The Midnight Club“","02.05.19"
"Riverdale: Staffel 3: Kapitel achtunddreißig: „Katakomben“","01.05.19"
"Riverdale: Staffel 3: Kapitel siebenunddreißig: „Von Gott und Menschen übersehn“","01.05.19"
"Riverdale: Staffel 3: Kapitel sechsunddreißig: „Labor Day“","01.05.19"
"Riverdale: Staffel 2: Kapitel fünfunddreißig: „Brave New World“","01.05.19"
"Riverdale: Staffel 2: Kapitel vierunddreißig: „Judgment Night – Zum Töten verurteilt“","30.04.19"
"Riverdale: Staffel 2: Kapitel dreiunddreißig: „Im Schatten des Zweifels“","30.04.19"
"Riverdale: Staffel 2: Kapitel zweiunddreißig: „Prisoners“","29.04.19"
"Riverdale: Staffel 2: Kapitel einunddreißig: „Die letzte Nacht der Titanic“","29.04.19"
"Riverdale: Staffel 2: Kapitel dreißig: „Die Schlinge zieht sich zu“","28.04.19"
"Riverdale: Staffel 2: Kapitel neunundzwanzig: „Mit aller Macht“","28.04.19"
"Riverdale: Staffel 2: Kapitel achtundzwanzig: „There Will Be Blood“","28.04.19"
"Riverdale: Staffel 2: Kapitel siebenundzwanzig: „Hügel der blutigen Augen“","28.04.19"
"Riverdale: Staffel 2: Kapitel sechsundzwanzig: „Das verräterische Herz“","27.04.19"
"Riverdale: Staffel 2: Kapitel fünfundzwanzig: „The Wicked and the Divine“","27.04.19"
"Riverdale: Staffel 2: Kapitel vierundzwanzig: „The Wrestler“","27.04.19"
"Riverdale: Staffel 2: Kapitel dreiundzwanzig: „Die Saat der Gewalt“","27.04.19"
"Riverdale: Staffel 2: Kapitel zweiundzwanzig: „Stille Nacht, Horror Nacht“","27.04.19"
"Riverdale: Staffel 2: Kapitel einundzwanzig: „House of the Devil“","27.04.19"
"Riverdale: Staffel 2: Kapitel zwanzig: „Geschichten aus der Schattenwelt“","26.04.19"
"Riverdale: Staffel 2: Kapitel neunzehn: „Death Proof – Todsicher“","26.04.19"
"Riverdale: Staffel 2: Kapitel achtzehn: „Das Grauen kommt um Zehn“","26.04.19"
"Riverdale: Staffel 2: Kapitel siebzehn: „Der Umleger“","26.04.19"
"Riverdale: Staffel 2: Kapitel sechzehn: „Schreie der Verlorenen“","26.04.19"
"Riverdale: Staffel 2: Kapitel fünfzehn: „Nachteulen“","21.04.19"
"Riverdale: Staffel 2: Kapitel vierzehn: „Der Kuß vor dem Tode“","21.04.19"
"Riverdale: Staffel 1: Kapitel dreizehn: „Das süße Jenseits“","21.04.19"
"Riverdale: Staffel 1: Kapitel zwölf: „Anatomie eines Mordes“","21.04.19"
"Riverdale: Staffel 1: Kapitel elf: „Einmal Riverdale und zurück“","21.04.19"
"Riverdale: Staffel 1: Kapitel zehn: „Das verlorene Wochenende“","20.04.19"
"Riverdale: Staffel 1: Kapitel neun: „Die große Illusion“","20.04.19"
"Riverdale: Staffel 1: Kapitel acht: „Die Outsider“","20.04.19"
"Riverdale: Staffel 1: Kapitel sieben: „Ein einsamer Ort“","20.04.19"
"Riverdale: Staffel 1: Kapitel sechs: „Die Satansweiber“","20.04.19"
"Riverdale: Staffel 1: Kapitel fünf: „Herz in der Finsternis“","19.04.19"
"Riverdale: Staffel 1: Kapitel vier: „Die letzte Vorstellung“","19.04.19"
"Riverdale: Staffel 1: Kapitel drei: „Der Tod kommt zweimal“","19.04.19"
"Riverdale: Staffel 1: Kapitel zwei: „Im Zeichen des Bösen“","19.04.19"
"Riverdale: Staffel 1: Kapitel eins: „Das Flussufer“","19.04.19"
"Harry and Snowman","13.04.19"
"The Perfect Date","13.04.19"
"Karate Kid","07.04.19"
"Benji","29.03.19"
"Liebe mich!","29.03.19"
"Die Chroniken von Narnia: Die Reise auf der Morgenröte","29.03.19"
"The Protector: Staffel 1: Folge 3","29.03.19"
"Armans Geheimnis: Staffel 2: Eine lange Reise","28.03.19"
"Armans Geheimnis: Staffel 2: Der Hüter von Namra","28.03.19"
"Armans Geheimnis: Staffel 2: Die Prophezeiung des Orakels","28.03.19"
"Armans Geheimnis: Staffel 2: Im Labyrinth","28.03.19"
"Armans Geheimnis: Staffel 2: Rosalies Vermächtnis","28.03.19"
"Armans Geheimnis: Staffel 2: Zaubermächte","28.03.19"
"Armans Geheimnis: Staffel 2: Jennys Traum","27.03.19"
"Armans Geheimnis: Staffel 2: Dimitri","27.03.19"
"Armans Geheimnis: Staffel 2: Der Geist des alten Tals","27.03.19"
"Armans Geheimnis: Staffel 2: Sag mir, dass ich träume","27.03.19"
"Armans Geheimnis: Staffel 2: Das weiße Pferd","27.03.19"
"Armans Geheimnis: Staffel 2: Wo sind die Wächter?","27.03.19"
"Armans Geheimnis: Staffel 2: Warum sind wir hier?","27.03.19"
"Armans Geheimnis: Staffel 1: Das Herz","27.03.19"
"Armans Geheimnis: Staffel 1: Der Stern","27.03.19"
"Armans Geheimnis: Staffel 1: Gefangen","27.03.19"
"Armans Geheimnis: Staffel 1: Deine größte Angst","27.03.19"
"Armans Geheimnis: Staffel 1: Garwin","27.03.19"
"Armans Geheimnis: Staffel 1: Kein Weg zurück","27.03.19"
"Armans Geheimnis: Staffel 1: In Flammen","27.03.19"
"Armans Geheimnis: Staffel 1: Die Auserwählten","27.03.19"
"Armans Geheimnis: Staffel 1: Dajana","27.03.19"
"Armans Geheimnis: Staffel 1: Eine Wissenschaft für sich","27.03.19"
"Armans Geheimnis: Staffel 1: Aufforderung zum Tanz","27.03.19"
"Armans Geheimnis: Staffel 1: Nichts wie weg hier","27.03.19"
"Armans Geheimnis: Staffel 1: Ponyhof statt Internet","26.03.19"
"Thor: The Dark Kingdom","24.03.19"
"Thor","24.03.19"
"The Protector: Staffel 1: Folge 2","21.03.19"
"The Protector: Staffel 1: Folge 1","21.03.19"
"Pirates of the Caribbean 5 – Salazars Rache","16.03.19"
"The Order: Staffel 1: Abschlussprüfungen: Teil 1","15.03.19"
"The Order: Staffel 1: Abschlussprüfungen: Teil 1","15.03.19"
"The Order: Staffel 1: Auf der Suche: Teil 2","15.03.19"
"The Order: Staffel 1: Auf der Suche: Teil 1","15.03.19"
"The Order: Staffel 1: Homecoming: Teil 2","15.03.19"
"The Order: Staffel 1: Homecoming: Teil 1","15.03.19"
"The Order: Staffel 1: Höllenwoche: Teil 1","15.03.19"
"The Order: Staffel 1: Einführung in die Ethik: Teil 2","15.03.19"
"The Order: Staffel 1: Einführung in die Ethik: Teil 1","15.03.19"
"The Order: Staffel 1: Höllenwoche: Teil 2","13.03.19"
"Zoe und Raven: Valentinstag","09.03.19"
"Zoe und Raven: Es weihnachtet sehr","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Nationalturnier","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Roadtrip","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Gaby","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Bob","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Ausreißerin","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Süße 16","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Wahrheit oder Pflicht","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Magd der Insel","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Goldjunge","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 2: Rivalitäten","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Showdown","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Die Suche","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Der Scheunentanz","09.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Emerald","08.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Die Pferdeheldin","08.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Die Übernachtungsparty","08.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Pony-Camp!","08.03.19"
"Zoe und Raven – Freiheit im Sattel: Staffel 1: Spionage","08.03.19"
"Die Hüter des Lichts","19.02.19"
"You – Du wirst mich lieben: Staffel 1: Blaubarts Schloss","19.02.19"
"You – Du wirst mich lieben: Staffel 1: Candace","19.02.19"
"You – Du wirst mich lieben: Staffel 1: Ich gehör dir, Babe","19.02.19"
"You – Du wirst mich lieben: Staffel 1: Komplettschaft","18.02.19"
"You – Du wirst mich lieben: Staffel 1: Amour Fou","18.02.19"
"You – Du wirst mich lieben: Staffel 1: Den Feind vernichten","18.02.19"
"You – Du wirst mich lieben: Staffel 1: Der Captain","18.02.19"
"You – Du wirst mich lieben: Staffel 1: Vielleicht","18.02.19"
"You – Du wirst mich lieben: Staffel 1: Der letzte nette Typ in New York","18.02.19"
"You – Du wirst mich lieben: Staffel 1: Pilotfolge","18.02.19"
"Lost & Found Music Studios: Lost and Found","18.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Der König der Drachen – Teil 2","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Der König der Drachen – Teil 1","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Die Wächter von Vanagard","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Die dunkelste Nacht","16.02.19"
"The Innocents: Der Anfang von uns","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Die Familie Feuerschweif","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Das Buch der Rekorde","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Flügelnuss","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Liebe verleiht Flügel","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Der Geschwister-Test","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Der treue Orden der Ingermans","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Die Stellvertreterin","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Weidenrinde","16.02.19"
"DreamWorks Dragons: Auf zu neuen Ufern: Staffel 6: Der Verräter","16.02.19"
